2018	_	Bambi (1942)	_	Animation|Children's
2019	_	Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)	_	Action|Drama
2020	_	Dangerous Liaisons (1988)	_	Drama|Romance
2021	_	Dune (1984)	_	Fantasy|Sci-Fi
2022	_	Last Temptation of Christ, The (1988)	_	Drama
2023	_	Godfather Part III, The (1990)	_	Action|Crime|Drama
2024	_	Rapture, The (1991)	_	Drama|Mystery
2025	_	Lolita (1997)	_	Drama|Romance
2026	_	Disturbing Behavior (1998)	_	Horror|Thriller
2027	_	Mafia! (1998)	_	Comedy|Crime
2028	_	Saving Private Ryan (1998)	_	Action|Drama|War
2029	_	Billy's Hollywood Screen Kiss (1997)	_	Comedy|Romance
2030	_	East Palace West Palace (Dong gong xi gong) (1997)	_	Drama
2031	_	$1,000,000 Duck (1971)	_	Children's|Comedy
2032	_	Barefoot Executive, The (1971)	_	Children's|Comedy
2033	_	Black Cauldron, The (1985)	_	Animation|Children's
2034	_	Black Hole, The (1979)	_	Sci-Fi
2035	_	Blackbeard's Ghost (1968)	_	Children's|Comedy
2036	_	Blank Check (1994)	_	Children's|Comedy
2037	_	Candleshoe (1977)	_	Adventure|Children's|Comedy
2038	_	Cat from Outer Space, The (1978)	_	Children's|Comedy|Sci-Fi
2039	_	Cheetah (1989)	_	Adventure|Children's
2040	_	Computer Wore Tennis Shoes, The (1970)	_	Children's|Comedy
2041	_	Condorman (1981)	_	Action|Adventure|Children's|Comedy
2042	_	D2 The Mighty Ducks (1994)	_	Children's|Comedy
2043	_	Darby O'Gill and the Little People (1959)	_	Adventure|Children's|Fantasy
2044	_	Devil and Max Devlin, The (1981)	_	Comedy
2045	_	Far Off Place, A (1993)	_	Adventure|Children's|Drama|Romance
2046	_	Flight of the Navigator (1986)	_	Adventure|Children's|Sci-Fi
2047	_	Gnome-Mobile, The (1967)	_	Children's
2048	_	Great Mouse Detective, The (1986)	_	Animation|Children's
2049	_	Happiest Millionaire, The (1967)	_	Comedy|Musical
2050	_	Herbie Goes Bananas (1980)	_	Adventure|Children's|Comedy
2051	_	Herbie Goes to Monte Carlo (1977)	_	Adventure|Children's|Comedy
2052	_	Hocus Pocus (1993)	_	Children's|Comedy
2053	_	Honey, I Blew Up the Kid (1992)	_	Children's|Comedy|Sci-Fi
2054	_	Honey, I Shrunk the Kids (1989)	_	Adventure|Children's|Comedy|Fantasy|Sci-Fi
2055	_	Hot Lead and Cold Feet (1978)	_	Comedy|Western
2056	_	In Search of the Castaways (1962)	_	Adventure|Children's
2057	_	Incredible Journey, The (1963)	_	Adventure|Children's
2058	_	Negotiator, The (1998)	_	Action|Thriller
2059	_	Parent Trap, The (1998)	_	Children's|Drama
2060	_	BASEketball (1998)	_	Comedy
2061	_	Full Tilt Boogie (1997)	_	Documentary
2062	_	Governess, The (1998)	_	Drama|Romance
2063	_	Seventh Heaven (Le Septième ciel) (1997)	_	Drama|Romance
2064	_	Roger & Me (1989)	_	Comedy|Documentary
2065	_	Purple Rose of Cairo, The (1985)	_	Comedy|Drama|Romance
2066	_	Out of the Past (1947)	_	Film-Noir
2067	_	Doctor Zhivago (1965)	_	Drama|Romance|War
2068	_	Fanny and Alexander (1982)	_	Drama
2069	_	Trip to Bountiful, The (1985)	_	Drama
2070	_	Tender Mercies (1983)	_	Drama
2071	_	And the Band Played On (1993)	_	Drama
2072	_	'burbs, The (1989)	_	Comedy
2073	_	Fandango (1985)	_	Comedy
2074	_	Night Porter, The (Il Portiere di notte) (1974)	_	Drama
2075	_	Mephisto (1981)	_	Drama|War
2076	_	Blue Velvet (1986)	_	Drama|Mystery
2077	_	Journey of Natty Gann, The (1985)	_	Adventure|Children's
2078	_	Jungle Book, The (1967)	_	Animation|Children's|Comedy|Musical
2079	_	Kidnapped (1960)	_	Children's|Drama
2080	_	Lady and the Tramp (1955)	_	Animation|Children's|Comedy|Musical|Romance
2081	_	Little Mermaid, The (1989)	_	Animation|Children's|Comedy|Musical|Romance
2082	_	Mighty Ducks, The (1992)	_	Children's|Comedy
2083	_	Muppet Christmas Carol, The (1992)	_	Children's|Musical
2084	_	Newsies (1992)	_	Children's|Musical
2085	_	101 Dalmatians (1961)	_	Animation|Children's
2086	_	One Magic Christmas (1985)	_	Drama|Fantasy
2087	_	Peter Pan (1953)	_	Animation|Children's|Fantasy|Musical
2088	_	Popeye (1980)	_	Adventure|Comedy|Musical
2089	_	Rescuers Down Under, The (1990)	_	Animation|Children's
2090	_	Rescuers, The (1977)	_	Animation|Children's
2091	_	Return from Witch Mountain (1978)	_	Children's|Sci-Fi
2092	_	Return of Jafar, The (1993)	_	Animation|Children's|Musical
2093	_	Return to Oz (1985)	_	Adventure|Children's|Fantasy|Sci-Fi
2094	_	Rocketeer, The (1991)	_	Action|Adventure|Sci-Fi
2095	_	Shaggy D.A., The (1976)	_	Children's|Comedy
2096	_	Sleeping Beauty (1959)	_	Animation|Children's|Musical
2097	_	Something Wicked This Way Comes (1983)	_	Children's|Horror
2098	_	Son of Flubber (1963)	_	Children's|Comedy
2099	_	Song of the South (1946)	_	Adventure|Animation|Children's|Musical
2100	_	Splash (1984)	_	Comedy|Fantasy|Romance
2101	_	Squanto A Warrior's Tale (1994)	_	Adventure|Drama
2102	_	Steamboat Willie (1940)	_	Animation|Children's|Comedy|Musical
2103	_	Tall Tale (1994)	_	Adventure|Children's
2104	_	Tex (1982)	_	Drama
2105	_	Tron (1982)	_	Action|Adventure|Fantasy|Sci-Fi
2106	_	Swing Kids (1993)	_	Drama|War
2107	_	Halloween H20 (1998)	_	Horror|Thriller
2108	_	L.A. Story (1991)	_	Comedy|Romance
2109	_	Jerk, The (1979)	_	Comedy
2110	_	Dead Men Don't Wear Plaid (1982)	_	Comedy|Crime|Thriller
2111	_	Man with Two Brains, The (1983)	_	Comedy
2112	_	Grand Canyon (1991)	_	Crime|Drama
2113	_	Graveyard Shift (1990)	_	Horror|Thriller
2114	_	Outsiders, The (1983)	_	Drama
2115	_	Indiana Jones and the Temple of Doom (1984)	_	Action|Adventure
2116	_	Lord of the Rings, The (1978)	_	Adventure|Animation|Children's|Sci-Fi
2117	_	Nineteen Eighty-Four (1984)	_	Drama|Sci-Fi
2118	_	Dead Zone, The (1983)	_	Horror|Thriller
2119	_	Maximum Overdrive (1986)	_	Horror
2120	_	Needful Things (1993)	_	Drama|Horror
2121	_	Cujo (1983)	_	Horror|Thriller
2122	_	Children of the Corn (1984)	_	Horror|Thriller
2123	_	All Dogs Go to Heaven (1989)	_	Animation|Children's
2124	_	Addams Family, The (1991)	_	Comedy
2125	_	Ever After A Cinderella Story (1998)	_	Drama|Romance
2126	_	Snake Eyes (1998)	_	Action|Crime|Mystery|Thriller
2127	_	First Love, Last Rites (1997)	_	Drama|Romance
2128	_	Safe Men (1998)	_	Comedy
2129	_	Saltmen of Tibet, The (1997)	_	Documentary
2130	_	Atlantic City (1980)	_	Crime|Drama|Romance
2131	_	Autumn Sonata (Höstsonaten ) (1978)	_	Drama
2132	_	Who's Afraid of Virginia Woolf? (1966)	_	Drama
2133	_	Adventures in Babysitting (1987)	_	Adventure|Comedy
2134	_	Weird Science (1985)	_	Comedy
2135	_	Doctor Dolittle (1967)	_	Adventure|Musical
2136	_	Nutty Professor, The (1963)	_	Comedy
2137	_	Charlotte's Web (1973)	_	Animation|Children's
2138	_	Watership Down (1978)	_	Animation|Children's|Drama|Fantasy
2139	_	Secret of NIMH, The (1982)	_	Animation|Children's
2140	_	Dark Crystal, The (1982)	_	Children's|Fantasy|Sci-Fi
2141	_	American Tail, An (1986)	_	Animation|Children's|Comedy
2142	_	American Tail Fievel Goes West, An (1991)	_	Animation|Children's|Comedy
2143	_	Legend (1985)	_	Adventure|Fantasy|Romance
2144	_	Sixteen Candles (1984)	_	Comedy
2145	_	Pretty in Pink (1986)	_	Comedy|Drama|Romance
2146	_	St. Elmo's Fire (1985)	_	Drama|Romance
2147	_	Clan of the Cave Bear, The (1986)	_	Drama
2148	_	House (1986)	_	Comedy|Horror
2149	_	House II The Second Story (1987)	_	Comedy|Horror
2150	_	Gods Must Be Crazy, The (1980)	_	Comedy
2151	_	Gods Must Be Crazy II, The (1989)	_	Comedy
2152	_	Air Bud Golden Receiver (1998)	_	Children's|Comedy
2153	_	Avengers, The (1998)	_	Action|Adventure
2154	_	How Stella Got Her Groove Back (1998)	_	Drama|Romance
2155	_	Slums of Beverly Hills, The (1998)	_	Comedy
2156	_	Best Man, The (Il Testimone dello sposo) (1997)	_	Comedy|Drama
2157	_	Chambermaid on the Titanic, The (1998)	_	Romance
2158	_	Henry Portrait of a Serial Killer, Part 2 (1996)	_	Crime|Horror
2159	_	Henry Portrait of a Serial Killer (1990)	_	Crime|Horror
2160	_	Rosemary's Baby (1968)	_	Horror|Thriller
2161	_	NeverEnding Story, The (1984)	_	Adventure|Children's|Fantasy
2162	_	NeverEnding Story II The Next Chapter, The (1990)	_	Adventure|Children's|Fantasy
2163	_	Attack of the Killer Tomatoes! (1980)	_	Comedy|Horror
2164	_	Surf Nazis Must Die (1987)	_	Drama
2165	_	Your Friends and Neighbors (1998)	_	Drama
2166	_	Return to Paradise (1998)	_	Drama|Romance
2167	_	Blade (1998)	_	Action|Adventure|Horror
2168	_	Dance with Me (1998)	_	Drama|Romance
2169	_	Dead Man on Campus (1998)	_	Comedy
2170	_	Wrongfully Accused (1998)	_	Action|Comedy
2171	_	Next Stop, Wonderland (1998)	_	Comedy|Drama|Romance
2172	_	Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)	_	Comedy
2173	_	Navigator A Mediaeval Odyssey, The (1988)	_	Adventure|Fantasy|Sci-Fi
2174	_	Beetlejuice (1988)	_	Comedy|Fantasy
2175	_	Déjà Vu (1997)	_	Drama|Romance
2176	_	Rope (1948)	_	Thriller
2177	_	Family Plot (1976)	_	Comedy|Thriller
2178	_	Frenzy (1972)	_	Thriller
2179	_	Topaz (1969)	_	Thriller
2180	_	Torn Curtain (1966)	_	Thriller
2181	_	Marnie (1964)	_	Thriller
2182	_	Wrong Man, The (1956)	_	Drama|Film-Noir|Thriller
2183	_	Man Who Knew Too Much, The (1956)	_	Thriller
2184	_	Trouble with Harry, The (1955)	_	Mystery|Thriller
2185	_	I Confess (1953)	_	Thriller
2186	_	Strangers on a Train (1951)	_	Film-Noir|Thriller
2187	_	Stage Fright (1950)	_	Mystery|Thriller
2188	_	54 (1998)	_	Drama
2189	_	I Married A Strange Person (1997)	_	Animation
2190	_	Why Do Fools Fall In Love? (1998)	_	Drama
2191	_	Merry War, A (1997)	_	Comedy
2192	_	See the Sea (Regarde la mer) (1997)	_	Drama
2193	_	Willow (1988)	_	Action|Adventure|Fantasy
2194	_	Untouchables, The (1987)	_	Action|Crime|Drama
2195	_	Dirty Work (1998)	_	Comedy
2196	_	Knock Off (1998)	_	Action
2197	_	Firelight (1997)	_	Drama
2198	_	Modulations (1998)	_	Documentary
2199	_	Phoenix (1998)	_	Crime|Drama
2200	_	Under Capricorn (1949)	_	Drama
2201	_	Paradine Case, The (1947)	_	Drama
2202	_	Lifeboat (1944)	_	Drama|Thriller|War
2203	_	Shadow of a Doubt (1943)	_	Film-Noir|Thriller
2204	_	Saboteur (1942)	_	Thriller
2205	_	Mr. & Mrs. Smith (1941)	_	Comedy
2206	_	Suspicion (1941)	_	Mystery|Thriller
2207	_	Jamaica Inn (1939)	_	Drama
2208	_	Lady Vanishes, The (1938)	_	Comedy|Mystery|Romance|Thriller
2209	_	Young and Innocent (1937)	_	Crime|Thriller
2210	_	Sabotage (1936)	_	Thriller
2211	_	Secret Agent (1936)	_	Thriller
2212	_	Man Who Knew Too Much, The (1934)	_	Thriller
2213	_	Waltzes from Vienna (1933)	_	Comedy|Musical
2214	_	Number Seventeen (1932)	_	Thriller
2215	_	Rich and Strange (1932)	_	Comedy|Romance
2216	_	Skin Game, The (1931)	_	Drama
2217	_	Elstree Calling (1930)	_	Comedy|Musical
2218	_	Juno and Paycock (1930)	_	Drama
2219	_	Murder! (1930)	_	Mystery|Thriller
2220	_	Manxman, The (1929)	_	Drama
2221	_	Blackmail (1929)	_	Thriller
2222	_	Champagne (1928)	_	Comedy
2223	_	Farmer's Wife, The (1928)	_	Comedy
2224	_	Downhill (1927)	_	Drama
2225	_	Easy Virtue (1927)	_	Drama
2226	_	Ring, The (1927)	_	Drama
2227	_	Lodger, The (1926)	_	Thriller
2228	_	Mountain Eagle, The (1926)	_	Drama
2229	_	Pleasure Garden, The (1925)	_	Drama
2230	_	Always Tell Your Wife (1923)	_	Comedy
2231	_	Rounders (1998)	_	Crime|Drama
2232	_	Cube (1997)	_	Sci-Fi|Thriller
2233	_	Digging to China (1998)	_	Drama
2234	_	Let's Talk About Sex (1998)	_	Drama
2235	_	One Man's Hero (1999)	_	Drama|War
2236	_	Simon Birch (1998)	_	Drama
2237	_	Without Limits (1998)	_	Drama
2238	_	Seven Beauties (Pasqualino Settebellezze) (1976)	_	Comedy|Drama
2239	_	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)	_	Comedy|Drama
2240	_	My Bodyguard (1980)	_	Drama
2241	_	Class (1983)	_	Comedy
2242	_	Grandview, U.S.A. (1984)	_	Drama
2243	_	Broadcast News (1987)	_	Comedy|Drama|Romance
2244	_	Allnighter, The (1987)	_	Comedy|Romance
2245	_	Working Girl (1988)	_	Comedy|Drama
2246	_	Stars and Bars (1988)	_	Comedy
2247	_	Married to the Mob (1988)	_	Comedy
2248	_	Say Anything... (1989)	_	Comedy|Drama|Romance
2249	_	My Blue Heaven (1990)	_	Comedy
2250	_	Men Don't Leave (1990)	_	Drama
2251	_	Cabinet of Dr. Ramirez, The (1991)	_	Comedy
2252	_	Hero (1992)	_	Comedy|Drama
2253	_	Toys (1992)	_	Action|Comedy|Fantasy
2254	_	Choices (1981)	_	Drama
2255	_	Young Doctors in Love (1982)	_	Comedy
2256	_	Parasite (1982)	_	Horror|Sci-Fi
2257	_	No Small Affair (1984)	_	Comedy|Romance
2258	_	Master Ninja I (1984)	_	Action
2259	_	Blame It on Rio (1984)	_	Comedy|Romance
2260	_	Wisdom (1986)	_	Action|Crime
2261	_	One Crazy Summer (1986)	_	Comedy
2262	_	About Last Night... (1986)	_	Comedy|Drama|Romance
2263	_	Seventh Sign, The (1988)	_	Thriller
2264	_	We're No Angels (1989)	_	Drama
2265	_	Nothing But Trouble (1991)	_	Adventure|Comedy
2266	_	Butcher's Wife, The (1991)	_	Comedy|Romance
2267	_	Mortal Thoughts (1991)	_	Mystery|Thriller
2268	_	Few Good Men, A (1992)	_	Crime|Drama
2269	_	Indecent Proposal (1993)	_	Drama
2270	_	Century of Cinema, A (1994)	_	Documentary
2271	_	Permanent Midnight (1998)	_	Drama
2272	_	One True Thing (1998)	_	Drama
2273	_	Rush Hour (1998)	_	Action|Thriller
2274	_	Lilian's Story (1995)	_	Drama
2275	_	Six-String Samurai (1998)	_	Action|Adventure|Sci-Fi
2276	_	Soldier's Daughter Never Cries, A (1998)	_	Drama
2277	_	Somewhere in the City (1997)	_	Drama
2278	_	Ronin (1998)	_	Action|Crime|Thriller
2279	_	Urban Legend (1998)	_	Horror|Thriller
2280	_	Clay Pigeons (1998)	_	Crime
2281	_	Monument Ave. (1998)	_	Crime
2282	_	Pecker (1998)	_	Comedy|Drama
2283	_	Sheltering Sky, The (1990)	_	Drama
2284	_	Bandit Queen (1994)	_	Drama
2285	_	If.... (1968)	_	Drama
2286	_	Fiendish Plot of Dr. Fu Manchu, The (1980)	_	Comedy
2287	_	Them! (1954)	_	Sci-Fi|Thriller|War
2288	_	Thing, The (1982)	_	Action|Horror|Sci-Fi|Thriller
2289	_	Player, The (1992)	_	Comedy|Drama
2290	_	Stardust Memories (1980)	_	Comedy|Drama
2291	_	Edward Scissorhands (1990)	_	Drama|Romance
2292	_	Overnight Delivery (1996)	_	Romance
2293	_	Shadrach (1998)	_	Drama
2294	_	Antz (1998)	_	Animation|Children's
2295	_	Impostors, The (1998)	_	Comedy
2296	_	Night at the Roxbury, A (1998)	_	Comedy
2297	_	What Dreams May Come (1998)	_	Drama|Romance
2298	_	Strangeland (1998)	_	Thriller
2299	_	Battle of the Sexes, The (1959)	_	Comedy
2300	_	Producers, The (1968)	_	Comedy|Musical
2301	_	History of the World Part I (1981)	_	Comedy
2302	_	My Cousin Vinny (1992)	_	Comedy
2303	_	Nashville (1975)	_	Drama|Musical
2304	_	Love Is the Devil (1998)	_	Drama
2305	_	Slam (1998)	_	Drama
2306	_	Holy Man (1998)	_	Comedy
2307	_	One Tough Cop (1998)	_	Action|Drama
2308	_	Detroit 9000 (1973)	_	Action|Crime
2309	_	Inheritors, The (Die Siebtelbauern) (1998)	_	Drama
2310	_	Mighty, The (1998)	_	Drama
2311	_	2010 (1984)	_	Mystery|Sci-Fi
2312	_	Children of a Lesser God (1986)	_	Drama
2313	_	Elephant Man, The (1980)	_	Drama
2314	_	Beloved (1998)	_	Drama
2315	_	Bride of Chucky (1998)	_	Horror|Thriller
2316	_	Practical Magic (1998)	_	Drama|Romance
2317	_	Alarmist, The (1997)	_	Comedy
2318	_	Happiness (1998)	_	Comedy
2319	_	Reach the Rock (1997)	_	Comedy
2320	_	Apt Pupil (1998)	_	Drama|Thriller
2321	_	Pleasantville (1998)	_	Comedy
2322	_	Soldier (1998)	_	Action|Adventure|Sci-Fi|Thriller|War
2323	_	Cruise, The (1998)	_	Documentary
2324	_	Life Is Beautiful (La Vita è bella) (1997)	_	Comedy|Drama
2325	_	Orgazmo (1997)	_	Comedy
2326	_	Shattered Image (1998)	_	Drama|Thriller
2327	_	Tales from the Darkside The Movie (1990)	_	Horror
2328	_	Vampires (1998)	_	Horror
2329	_	American History X (1998)	_	Drama
2330	_	Hands on a Hard Body (1996)	_	Documentary
2331	_	Living Out Loud (1998)	_	Comedy|Romance
2332	_	Belly (1998)	_	Crime|Drama
2333	_	Gods and Monsters (1998)	_	Drama
2334	_	Siege, The (1998)	_	Action|Thriller
2335	_	Waterboy, The (1998)	_	Comedy
2336	_	Elizabeth (1998)	_	Drama
2337	_	Velvet Goldmine (1998)	_	Drama
2338	_	I Still Know What You Did Last Summer (1998)	_	Horror|Mystery|Thriller
2339	_	I'll Be Home For Christmas (1998)	_	Comedy|Romance
2340	_	Meet Joe Black (1998)	_	Romance
2341	_	Dancing at Lughnasa (1998)	_	Drama
2342	_	Hard Core Logo (1996)	_	Comedy
2343	_	Naked Man, The (1998)	_	Drama
2344	_	Runaway Train (1985)	_	Action|Adventure|Drama|Thriller
2345	_	Desert Bloom (1986)	_	Drama
2346	_	Stepford Wives, The (1975)	_	Sci-Fi|Thriller
2347	_	Pope of Greenwich Village, The (1984)	_	Action
2348	_	Sid and Nancy (1986)	_	Drama
2349	_	Mona Lisa (1986)	_	Comedy|Thriller
2350	_	Heart Condition (1990)	_	Comedy
2351	_	Nights of Cabiria (Le Notti di Cabiria) (1957)	_	Drama
2352	_	Big Chill, The (1983)	_	Comedy|Drama
2353	_	Enemy of the State (1998)	_	Action|Thriller
2354	_	Rugrats Movie, The (1998)	_	Animation|Children's|Comedy
2355	_	Bug's Life, A (1998)	_	Animation|Children's|Comedy
2356	_	Celebrity (1998)	_	Comedy
2357	_	Central Station (Central do Brasil) (1998)	_	Drama
2358	_	Savior (1998)	_	Drama
2359	_	Waking Ned Devine (1998)	_	Comedy
2360	_	Celebration, The (Festen) (1998)	_	Drama
2361	_	Pink Flamingos (1972)	_	Comedy
2362	_	Glen or Glenda (1953)	_	Drama
2363	_	Godzilla (Gojira) (1954)	_	Action|Sci-Fi
2364	_	Godzilla (Gojira) (1984)	_	Action|Sci-Fi
2365	_	King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)	_	Action|Sci-Fi
2366	_	King Kong (1933)	_	Action|Adventure|Horror
2367	_	King Kong (1976)	_	Action|Adventure|Horror
2368	_	King Kong Lives (1986)	_	Action|Adventure|Horror
2369	_	Desperately Seeking Susan (1985)	_	Comedy|Romance
2370	_	Emerald Forest, The (1985)	_	Action|Adventure|Drama
2371	_	Fletch (1985)	_	Comedy
2372	_	Fletch Lives (1989)	_	Comedy
2373	_	Red Sonja (1985)	_	Action|Adventure
2374	_	Gung Ho (1986)	_	Comedy|Drama
2375	_	Money Pit, The (1986)	_	Comedy
2376	_	View to a Kill, A (1985)	_	Action
2377	_	Lifeforce (1985)	_	Horror|Sci-Fi
2378	_	Police Academy (1984)	_	Comedy
2379	_	Police Academy 2 Their First Assignment (1985)	_	Comedy
2380	_	Police Academy 3 Back in Training (1986)	_	Comedy
2381	_	Police Academy 4 Citizens on Patrol (1987)	_	Comedy
2382	_	Police Academy 5 Assignment	_	 Miami Beach (1988)
2383	_	Police Academy 6 City Under Siege (1989)	_	Comedy
2384	_	Babe Pig in the City (1998)	_	Children's|Comedy
2385	_	Home Fries (1998)	_	Comedy|Romance
2386	_	Jerry Springer Ringmaster (1998)	_	Drama
2387	_	Very Bad Things (1998)	_	Comedy|Crime
2388	_	Steam The Turkish Bath (Hamam) (1997)	_	Drama|Romance
2389	_	Psycho (1998)	_	Crime|Horror|Thriller
2390	_	Little Voice (1998)	_	Comedy
2391	_	Simple Plan, A (1998)	_	Crime|Thriller
2392	_	Jack Frost (1998)	_	Comedy|Drama
2393	_	Star Trek Insurrection (1998)	_	Action|Sci-Fi
2394	_	Prince of Egypt, The (1998)	_	Animation|Musical
2395	_	Rushmore (1998)	_	Comedy
2396	_	Shakespeare in Love (1998)	_	Comedy|Romance
2397	_	Mass Appeal (1984)	_	Drama
2398	_	Miracle on 34th Street (1947)	_	Drama
2399	_	Santa Claus The Movie (1985)	_	Adventure|Children's|Fantasy
2400	_	Prancer (1989)	_	Children's|Drama
2401	_	Pale Rider (1985)	_	Western
2402	_	Rambo First Blood Part II (1985)	_	Action|War
2403	_	First Blood (1982)	_	Action
2404	_	Rambo III (1988)	_	Action|War
2405	_	Jewel of the Nile, The (1985)	_	Action|Adventure|Comedy|Romance
2406	_	Romancing the Stone (1984)	_	Action|Adventure|Comedy|Romance
2407	_	Cocoon (1985)	_	Comedy|Sci-Fi
2408	_	Cocoon The Return (1988)	_	Comedy|Sci-Fi
2409	_	Rocky II (1979)	_	Action|Drama
2410	_	Rocky III (1982)	_	Action|Drama
2411	_	Rocky IV (1985)	_	Action|Drama
2412	_	Rocky V (1990)	_	Action|Drama
2413	_	Clue (1985)	_	Comedy|Mystery
2414	_	Young Sherlock Holmes (1985)	_	Action|Adventure|Mystery
2415	_	Violets Are Blue... (1986)	_	Drama|Romance
2416	_	Back to School (1986)	_	Comedy
2417	_	Heartburn (1986)	_	Comedy|Drama
2418	_	Nothing in Common (1986)	_	Comedy
2419	_	Extremities (1986)	_	Drama|Thriller
2420	_	Karate Kid, The (1984)	_	Drama
2421	_	Karate Kid, Part II, The (1986)	_	Action|Adventure|Drama
2422	_	Karate Kid III, The (1989)	_	Action|Adventure|Drama
2423	_	Christmas Vacation (1989)	_	Comedy
2424	_	You've Got Mail (1998)	_	Comedy|Romance
2425	_	General, The (1998)	_	Crime
2426	_	Theory of Flight, The (1998)	_	Comedy|Drama|Romance
2427	_	Thin Red Line, The (1998)	_	Action|Drama|War
2428	_	Faculty, The (1998)	_	Horror|Sci-Fi
2429	_	Mighty Joe Young (1998)	_	Adventure|Children's|Drama
2430	_	Mighty Joe Young (1949)	_	Adventure|Children's|Drama
2431	_	Patch Adams (1998)	_	Comedy|Drama
2432	_	Stepmom (1998)	_	Drama
2433	_	Civil Action, A (1998)	_	Drama
2434	_	Down in the Delta (1998)	_	Drama
2435	_	Hurlyburly (1998)	_	Drama
2436	_	Tea with Mussolini (1999)	_	Comedy
2437	_	Wilde (1997)	_	Drama
2438	_	Outside Ozona (1998)	_	Drama|Thriller
2439	_	Affliction (1997)	_	Drama
2440	_	Another Day in Paradise (1998)	_	Drama
2441	_	Hi-Lo Country, The (1998)	_	Drama|Western
2442	_	Hilary and Jackie (1998)	_	Drama
2443	_	Playing by Heart (1998)	_	Drama|Romance
2444	_	24 7 Twenty Four Seven (1997)	_	Comedy|Drama
2445	_	At First Sight (1999)	_	Drama
2446	_	In Dreams (1999)	_	Thriller
2447	_	Varsity Blues (1999)	_	Comedy|Drama
2448	_	Virus (1999)	_	Horror|Sci-Fi
2449	_	Garbage Pail Kids Movie, The (1987)	_	Adventure|Children's
2450	_	Howard the Duck (1986)	_	Adventure|Children's|Sci-Fi
2451	_	Gate, The (1987)	_	Horror
2452	_	Gate II Trespassers, The (1990)	_	Horror
2453	_	Boy Who Could Fly, The (1986)	_	Drama|Fantasy
2454	_	Fly, The (1958)	_	Horror|Sci-Fi
2455	_	Fly, The (1986)	_	Horror|Sci-Fi
2456	_	Fly II, The (1989)	_	Horror|Sci-Fi
2457	_	Running Scared (1986)	_	Action|Comedy
2458	_	Armed and Dangerous (1986)	_	Comedy|Crime
2459	_	Texas Chainsaw Massacre, The (1974)	_	Horror
2460	_	Texas Chainsaw Massacre 2, The (1986)	_	Horror
2461	_	Leatherface Texas Chainsaw Massacre III (1990)	_	Horror
2462	_	Return of the Texas Chainsaw Massacre, The (1994)	_	Horror
2463	_	Ruthless People (1986)	_	Comedy
2464	_	Trick or Treat (1986)	_	Horror
2465	_	Deadly Friend (1986)	_	Horror
2466	_	Belizaire the Cajun (1986)	_	Drama
2467	_	Name of the Rose, The (1986)	_	Mystery
2468	_	Jumpin' Jack Flash (1986)	_	Action|Comedy|Romance|Thriller
2469	_	Peggy Sue Got Married (1986)	_	Comedy|Romance
2470	_	Crocodile Dundee (1986)	_	Adventure|Comedy
2471	_	Crocodile Dundee II (1988)	_	Adventure|Comedy
2472	_	Tough Guys (1986)	_	Comedy
2473	_	Soul Man (1986)	_	Comedy
2474	_	Color of Money, The (1986)	_	Drama
2475	_	52 Pick-Up (1986)	_	Action|Mystery|Thriller
2476	_	Heartbreak Ridge (1986)	_	Action|War
2477	_	Firewalker (1986)	_	Adventure
2478	_	Three Amigos! (1986)	_	Comedy|Western
2479	_	Gloria (1999)	_	Drama|Thriller
2480	_	Dry Cleaning (Nettoyage à sec) (1997)	_	Drama
2481	_	My Name Is Joe (1998)	_	Drama|Romance
2482	_	Still Crazy (1998)	_	Comedy|Romance
2483	_	Day of the Beast, The (El Día de la bestia) (1995)	_	Comedy|Horror|Thriller
2484	_	Tinseltown (1998)	_	Comedy
2485	_	She's All That (1999)	_	Comedy|Romance
2486	_	24-hour Woman (1998)	_	Drama
2487	_	Blood, Guts, Bullets and Octane (1998)	_	Action|Comedy
2488	_	Peeping Tom (1960)	_	Drama|Horror|Thriller
2489	_	Spanish Fly (1998)	_	Drama
2490	_	Payback (1999)	_	Action|Thriller
2491	_	Simply Irresistible (1999)	_	Comedy|Romance
2492	_	20 Dates (1998)	_	Comedy
2493	_	Harmonists, The (1997)	_	Drama
2494	_	Last Days, The (1998)	_	Documentary
2495	_	Fantastic Planet, The (La Planète sauvage) (1973)	_	Animation|Sci-Fi
2496	_	Blast from the Past (1999)	_	Comedy|Romance
2497	_	Message in a Bottle (1999)	_	Romance
2498	_	My Favorite Martian (1999)	_	Comedy|Sci-Fi
2499	_	God Said 'Ha!' (1998)	_	Comedy
2500	_	Jawbreaker (1999)	_	Comedy
2501	_	October Sky (1999)	_	Drama
2502	_	Office Space (1999)	_	Comedy|Romance
2503	_	Apple, The (Sib) (1998)	_	Drama
2504	_	200 Cigarettes (1999)	_	Comedy|Drama
2505	_	8MM (1999)	_	Thriller
2506	_	Other Sister, The (1999)	_	Comedy|Drama|Romance
2507	_	Breakfast of Champions (1999)	_	Comedy
2508	_	Breaks, The (1999)	_	Drama
2509	_	Eight Days a Week (1997)	_	Comedy
2510	_	Just the Ticket (1999)	_	Comedy|Romance
